index,FP,Carregamento,valorFusivel,tipoCurto,I_A_Isolador,I_B_Isolador,I_C_Isolador,I_A1_Isolador,I_B1_Isolador,I_C1_Isolador,I_A_Consumidor,I_B_Consumidor,I_C_Consumidor
236,0.75,1,6,1,39.93089,36.9982,39.70927,40.71744,38.07822,37.84575,0.2631846,0.263153,0.5263375
237,0.75,1,6,2,17.70732,21.08961,38.34224,32.26234,3.937557,34.23569,1.706702,3.927603,2.244694
238,0.75,1,6,3,21.01924,38.38949,17.81283,3.849541,34.22389,32.3537,3.839176,2.206548,1.65731
239,0.75,1,6,4,39.93089,18.34295,21.98892,35.68151,33.55771,3.893432,1.941771,1.941468,3.883239
240,0.75,1,6,5,3.890256,3.890302,3.890196,3.890179,3.890285,3.890224,3.883403,3.883509,3.883429
241,0.75,1,7,1,51.87491,46.88744,50.99835,52.86849,48.915,47.98441,0.5502488,0.5501659,1.100414
242,0.75,1,7,2,22.7363,27.18234,48.88068,41.12431,6.385284,43.7396,2.719165,6.375601,3.740184
243,0.75,1,7,3,27.03025,48.97822,22.95197,6.217909,43.71195,41.31453,6.20784,3.670098,2.625529
244,0.75,1,7,4,51.87491,23.90139,28.8753,46.46969,43.55367,6.301095,3.145886,3.145276,6.291163
245,0.75,1,7,5,6.298155,6.298234,6.29796,6.297966,6.29824,6.298045,6.291376,6.291649,6.291423
246,0.75,1,8,1,60.66785,53.88209,59.00561,61.70144,56.82152,55.04325,0.8342014,0.8340596,1.668261
247,0.75,1,8,2,26.5355,31.39725,56.30483,47.47955,8.358714,50.3584,3.547091,8.349188,4.973795
248,0.75,1,8,3,31.16092,56.4503,26.85749,8.124378,50.3122,47.76644,8.114522,4.876867,3.418588
249,0.75,1,8,4,60.66785,28.22754,33.84316,54.32954,51.02085,8.240459,4.115794,4.114899,8.230693
250,0.75,1,8,5,8.237719,8.237829,8.237363,8.237401,8.237867,8.237511,8.230931,8.231397,8.231
251,0.75,1,9,1,64.21351,56.6502,62.15324,65.22662,60.00609,57.79604,0.9810974,0.9809236,1.96202
252,0.75,1,9,2,28.09545,33.079,59.21747,49.99293,9.317336,52.95438,3.958447,9.307885,5.574922
253,0.75,1,9,3,32.79817,59.38711,28.47096,9.051695,52.89769,50.32926,9.041944,5.465949,3.813844
254,0.75,1,9,4,64.21351,30.02748,35.86826,57.49828,54.04778,9.183064,4.587207,4.586171,9.173378
255,0.75,1,9,5,9.180431,9.180558,9.179979,9.180038,9.180617,9.180164,9.173627,9.174205,9.173707
256,0.75,1,10,1,72.4789,63.02779,69.29969,73.34563,67.45099,64.02261,1.430247,1.42997,2.860216
257,0.75,1,10,2,31.87695,37.0129,65.8326,55.76782,12.08654,58.8547,5.180267,12.07731,7.313905
258,0.75,1,10,3,36.59321,66.07348,32.4097,11.73591,58.76264,56.25266,11.72646,7.174929,4.991071
259,0.75,1,10,4,72.4789,34.41898,40.67737,64.88709,61.15833,11.90845,5.950225,5.948773,11.899
260,0.75,1,10,5,11.90617,11.90634,11.90537,11.90551,11.90648,11.90569,11.89927,11.90024,11.89939
261,0.75,1,11,1,79.8954,68.72861,75.48121,80.49371,74.19868,69.42323,2.032588,2.032167,4.064754
262,0.75,1,11,2,35.62259,40.68724,71.57947,60.90887,15.54792,64.00304,6.769761,15.53895,9.490318
263,0.75,1,11,3,40.07763,71.90972,36.35098,15.10194,63.85673,61.58607,15.09287,9.325354,6.524881
264,0.75,1,11,4,79.8954,38.74809,45.1916,71.53015,67.64376,15.32,7.656411,7.654433,15.31084
265,0.75,1,11,5,15.31823,15.31849,15.31688,15.31716,15.31876,15.31741,15.31113,15.31273,15.31131
266,0.75,1,12,1,82.63115,70.84899,77.70794,83.09279,76.71678,71.38687,2.331417,2.330921,4.662336
267,0.75,1,12,2,37.1618,42.13339,73.66262,62.82005,17.18772,65.88323,7.543542,17.17888,10.52286
268,0.75,1,12,3,41.42909,74.03466,37.98091,16.70027,65.70754,63.58964,16.69138,10.35043,7.270829
269,0.75,1,12,4,82.63115,40.50183,46.94569,73.98918,70.07767,16.93787,8.465541,8.463311,16.92885
270,0.75,1,12,5,16.93638,16.93667,16.93471,16.93507,16.93703,16.93536,16.92914,16.9311,16.92935
271,0.75,1,13,1,84.92037,72.64034,79.55075,85.25044,78.84117,73.02595,2.62765,2.627077,5.254725
272,0.75,1,13,2,38.5516,43.41095,75.39486,64.43766,18.77122,67.45753,8.302074,18.76252,11.52136
273,0.75,1,13,3,42.613,75.80671,39.45663,18.2457,67.25131,65.29682,18.23698,11.34481,8.000991
274,0.75,1,13,4,84.92037,42.06656,48.47248,76.05369,72.13983,18.50109,9.247342,9.244865,18.49221
275,0.75,1,13,5,18.49988,18.50021,18.49787,18.49832,18.50066,18.49866,18.49249,18.49483,18.49273
276,0.75,1,14,1,88.52588,75.51269,82.42001,88.61442,82.22906,75.61649,3.210917,3.210188,6.421103
277,0.75,1,14,2,41.00752,45.61563,78.11253,67.04599,21.78089,69.95969,9.77213,21.77243,13.42434
278,0.75,1,14,3,44.63512,78.59824,42.07061,21.18773,69.68981,68.07559,21.17932,13.24864,9.411893
279,0.75,1,14,4,88.52588,44.78108,51.03722,79.3261,75.45297,21.4743,10.73431,10.73136,21.46567
280,0.75,1,14,5,21.47367,21.47409,21.47094,21.47158,21.47473,21.472,21.46593,21.46908,21.46625
281,0.8,1,1,1,14.91254,14.53717,14.9781,15.07896,14.64106,14.70783,0.03605331,0.03605158,0.07210488
282,0.8,1,1,2,6.57061,8.28566,14.75716,12.29147,1.399551,13.28757,0.6532316,1.389039,0.7364453
283,0.8,1,1,3,8.275998,14.76295,6.585002,1.386112,13.28547,12.3034,1.375343,0.7306747,0.6453017
284,0.8,1,1,4,14.91254,6.629128,8.375955,13.4305,12.4164,1.392844,0.6911179,0.6910745,1.382192
285,0.8,1,1,5,1.389429,1.389445,1.38943,1.389419,1.389434,1.389434,1.382325,1.38234,1.382334
286,0.8,1,2,1,23.31456,22.35824,23.39444,23.67731,22.65405,22.73625,0.05573404,0.05573003,0.111464
287,0.8,1,2,2,10.6349,12.31685,22.87928,19.33407,1.431754,20.30789,0.6481548,1.421082,0.7746984
288,0.8,1,2,3,12.30158,22.88787,10.65764,1.411147,20.30419,19.35242,1.400103,0.7651487,0.6367651
289,0.8,1,2,4,23.31456,10.82367,12.55641,20.69873,19.69582,1.421458,0.7053271,0.7052603,1.410587
290,0.8,1,2,5,1.417931,1.417947,1.417932,1.417917,1.417932,1.417933,1.410678,1.410692,1.410687
291,0.8,1,3,1,27.10427,25.79181,27.16423,27.56721,26.2159,26.27788,0.06441606,0.06441077,0.1288268
292,0.8,1,3,2,12.45113,14.09806,26.48297,22.46478,1.440411,23.41776,0.6438954,1.429706,0.7883887
293,0.8,1,3,3,14.08031,26.49278,12.47757,1.416824,23.41335,22.48597,1.405704,0.7772207,0.6311453
294,0.8,1,3,4,27.10427,12.7284,14.43503,23.97228,22.98503,1.42862,0.7088859,0.7088091,1.417695
295,0.8,1,3,5,1.425066,1.425083,1.425068,1.425051,1.425066,1.425067,1.417775,1.41779,1.417784
296,0.8,1,4,1,32.32487,30.43397,32.31401,32.92392,31.0808,31.0695,0.1514445,0.1514297,0.3028742
297,0.8,1,4,2,14.33658,17.27298,31.37432,26.34015,2.795154,28.04679,1.234702,2.784762,1.559218
298,0.8,1,4,3,17.23044,31.39803,14.39815,2.741857,28.03652,26.39061,2.731021,1.535804,1.204678
299,0.8,1,4,4,32.32487,14.72729,17.80596,28.90792,27.12025,2.768477,1.379008,1.378831,2.757839
300,0.8,1,4,5,2.765092,2.765127,2.765072,2.765053,2.765108,2.765088,2.757975,2.75803,2.757996
301,0.8,1,5,1,37.04048,34.53777,36.91593,37.75669,35.43501,35.30479,0.2566505,0.2566218,0.5132722
302,0.8,1,5,2,16.10835,20.09055,35.71854,29.81583,4.098929,32.14244,1.791296,4.088778,2.318552
303,0.8,1,5,3,20.01775,35.75922,16.21102,4.012192,32.1251,29.90163,4.001582,2.282488,1.74091
304,0.8,1,5,4,37.04048,16.61953,20.84371,33.35018,30.8866,4.055462,2.022671,2.022376,4.045047
305,0.8,1,5,5,4.052225,4.052279,4.052162,4.052147,4.052265,4.052202,4.045225,4.045342,4.045259
306,0.8,1,6,1,39.93089,37.00287,39.71255,40.71816,38.08011,37.8511,0.275162,0.2751293,0.5502912
307,0.8,1,6,2,17.451,21.35906,38.34741,32.11389,4.121865,34.39441,1.78921,4.111671,2.34773
308,0.8,1,6,3,21.28049,38.39062,17.56189,4.029791,34.37526,32.20587,4.019122,2.308473,1.736983
309,0.8,1,6,4,39.93089,18.0836,22.25171,35.83392,33.40578,4.075703,2.032775,2.032461,4.065236
310,0.8,1,6,5,4.07244,4.072496,4.072377,4.07236,4.072479,4.072416,4.065403,4.065522,4.065438
311,0.8,1,7,1,51.87491,46.89917,51.00789,52.87116,48.91918,47.99881,0.5749418,0.5748564,1.149798
312,0.8,1,7,2,22.35729,27.61018,48.89324,40.90012,6.678086,43.99201,2.850668,6.668188,3.906359
313,0.8,1,7,3,27.44181,48.98293,22.58423,6.503131,43.94964,41.0921,6.492764,3.834806,2.751537
314,0.8,1,7,4,51.87491,23.50996,29.29042,46.70884,43.31861,6.590071,3.290257,3.289624,6.579881
315,0.8,1,7,5,6.587047,6.58715,6.586842,6.586847,6.587155,6.58695,6.580087,6.580394,6.580157
316,0.8,1,8,1,60.66785,53.90143,59.02309,61.70696,56.8277,55.06836,0.8712319,0.8710862,1.742318
317,0.8,1,8,2,26.0774,31.94857,56.32589,47.2036,8.734541,50.68398,3.718098,8.724822,5.188583
318,0.8,1,8,3,31.68844,56.45983,26.41617,8.489763,50.61595,47.49342,8.479615,5.090246,3.581965
319,0.8,1,8,4,60.66785,27.74558,34.37589,54.63441,50.72503,8.610988,4.300952,4.300025,8.600977
320,0.8,1,8,5,8.608164,8.608314,8.60779,8.607827,8.60835,8.607976,8.601195,8.601718,8.601301
321,0.8,1,9,1,64.21351,56.67348,62.17521,65.23383,60.01316,57.827,1.024418,1.024239,2.048656
322,0.8,1,9,2,27.60499,33.68847,59.24311,49.69448,9.732219,53.31441,4.148929,9.722583,5.812351
323,0.8,1,9,3,33.38018,59.39941,28,9.454828,53.23235,50.03438,9.444789,5.702168,3.995681
324,0.8,1,9,4,64.21351,29.5068,36.45609,57.83362,53.72453,9.591969,4.791558,4.790486,9.582045
325,0.8,1,9,5,9.589252,9.589427,9.588778,9.588834,9.589483,9.589009,9.582266,9.582914,9.582392
326,0.8,1,10,1,72.4789,63.06285,69.33635,73.35868,67.46027,64.07206,1.492417,1.492134,2.98455
327,0.8,1,10,2,31.31267,37.78391,65.87265,55.41274,12.60957,59.3104,5.427931,12.60017,7.612996
328,0.8,1,10,3,37.32662,66.09503,31.87264,12.24373,59.18273,55.90325,12.23401,7.474059,5.227177
329,0.8,1,10,4,72.4789,33.80417,41.41736,65.30556,60.76288,12.42368,6.207753,6.206257,12.41401
330,0.8,1,10,5,12.42131,12.42157,12.42048,12.42062,12.4217,12.42087,12.41423,12.41531,12.41442
331,0.8,1,11,1,79.8954,68.77847,75.53878,80.51552,74.20995,69.49786,2.119152,2.118723,4.237874
332,0.8,1,11,2,35.00119,41.64705,71.63899,60.49773,16.19638,64.57077,7.090283,16.18728,9.858615
333,0.8,1,11,3,40.9886,71.94465,35.76555,15.7315,64.37653,61.18359,15.72217,9.696698,6.830074
334,0.8,1,11,4,79.8954,38.04872,46.10808,72.04337,67.17128,15.95867,7.975668,7.973641,15.94931
335,0.8,1,11,5,15.95681,15.95718,15.95539,15.95566,15.95745,15.95604,15.9495,15.95129,15.94979
336,0.8,1,12,1,82.63115,70.90576,77.7761,83.11916,76.72872,71.47388,2.429711,2.429207,4.858917
337,0.8,1,12,2,36.52483,43.17753,73.73169,62.3872,17.89183,66.50126,7.898912,17.88287,10.92092
338,0.8,1,12,3,42.41978,74.07645,37.38354,17.38393,66.27212,63.16697,17.37479,10.75352,7.608975
339,0.8,1,12,4,82.63115,39.77366,47.9407,74.54412,69.57327,17.63133,8.8122,8.809919,17.62212
340,0.8,1,12,5,17.62974,17.63017,17.628,17.62834,17.63052,17.62878,17.62229,17.62447,17.62264
341,0.8,1,13,1,84.92037,72.7037,79.62945,85.28141,78.85362,73.12509,2.73733,2.736751,5.474079
342,0.8,1,13,2,37.90565,44.53333,75.47327,63.9865,19.52679,68.12247,8.69122,19.51797,11.94634
343,0.8,1,13,3,43.67796,75.85539,38.85344,18.97942,67.85772,64.85734,18.97045,11.77709,8.370998
344,0.8,1,13,4,84.92037,41.3167,49.54027,76.64709,71.60716,19.24521,9.619335,9.616808,19.23614
345,0.8,1,13,5,19.2439,19.2444,19.24181,19.24224,19.24483,19.24274,19.23629,19.23888,19.23669
346,0.8,1,14,1,88.52588,75.58827,82.51943,88.65462,82.24212,75.73902,3.342318,3.341585,6.6839
347,0.8,1,14,2,40.3589,46.87775,78.20888,66.56658,22.62804,70.70938,10.22567,22.61949,13.89559
348,0.8,1,14,3,45.83361,78.66061,41.46968,22.01061,70.37205,67.61076,22.00197,13.73242,9.84241
349,0.8,1,14,4,88.52588,44.00491,52.23507,79.98795,74.87305,22.30861,11.15141,11.1484,22.29981
350,0.8,1,14,5,22.30787,22.30851,22.30503,22.30564,22.30913,22.30628,22.29989,22.30337,22.30042
351,0.85,1,1,1,14.91254,14.53742,14.97822,15.07896,14.64118,14.70808,0.03784873,0.03784693,0.07569564
352,0.85,1,1,2,6.478084,8.377072,14.75756,12.23827,1.471535,13.34111,0.6872707,1.460812,0.7742281
353,0.85,1,1,3,8.366299,14.76284,6.493219,1.457407,13.33805,12.25032,1.446412,0.7682465,0.6788502
354,0.85,1,1,4,14.91254,6.536816,8.466347,13.48327,12.36322,1.464484,0.7268295,0.7267841,1.453614
355,0.85,1,1,5,1.461005,1.461022,1.461006,1.460995,1.461011,1.461012,1.453755,1.453771,1.453765
356,0.85,1,2,1,23.31456,22.35884,23.39477,23.67734,22.65433,22.73687,0.05851015,0.05850596,0.1170161
357,0.85,1,2,2,10.53846,12.41311,22.88009,19.2789,1.504432,20.36425,0.6815111,1.493559,0.8139339
358,0.85,1,2,3,12.39604,22.88777,10.56226,1.482788,20.35896,19.29731,1.471513,0.8039849,0.669463
359,0.85,1,2,4,23.31456,10.7276,12.65106,20.75375,19.64051,1.493617,0.7413005,0.7412306,1.482531
360,0.85,1,2,5,1.490022,1.49004,1.490024,1.490009,1.490026,1.490027,1.482626,1.482643,1.482637
361,0.85,1,3,1,27.10427,25.7926,27.16469,27.56727,26.21626,26.27872,0.06762494,0.06761941,0.1352443
362,0.85,1,3,2,12.35376,14.1958,26.484,22.40916,1.513244,23.47502,0.6769121,1.502342,0.8281671
363,0.85,1,3,3,14.17593,26.49272,12.38138,1.488476,23.46873,22.43038,1.477123,0.8165193,0.6634388
364,0.85,1,3,4,27.10427,12.63138,14.53093,24.02795,22.92913,1.500863,0.7449014,0.7448209,1.489722
365,0.85,1,3,5,1.49724,1.497258,1.497241,1.497225,1.497242,1.497244,1.489806,1.489823,1.489817
366,0.85,1,4,1,32.32487,30.43615,32.31536,32.92414,31.08175,31.07187,0.1589317,0.1589163,0.3178479
367,0.85,1,4,2,14.15495,17.45925,31.37681,26.2355,2.936629,28.15608,1.298536,2.926048,1.637276
368,0.85,1,4,3,17.412,31.39829,14.21957,2.88066,28.14168,26.28634,2.869593,1.613009,1.266713
369,0.85,1,4,4,32.32487,14.54492,17.98844,29.01383,27.01429,2.908613,1.448975,1.44879,2.897766
370,0.85,1,4,5,2.905164,2.905205,2.905142,2.905124,2.905187,2.905165,2.897907,2.897969,2.897933
371,0.85,1,5,1,37.04048,34.5419,36.91867,37.75722,35.43674,35.30939,0.2692467,0.2692168,0.5384633
372,0.85,1,5,2,15.85505,20.35892,35.72296,29.6678,4.305259,32.29988,1.884236,4.294931,2.433195
373,0.85,1,5,3,20.27847,35.76021,15.96306,4.214201,32.27588,29.75456,4.203365,2.396036,1.83074
374,0.85,1,5,4,37.04048,16.36292,21.10617,33.50218,30.73548,4.259623,2.124657,2.124349,4.249006
375,0.85,1,5,5,4.256326,4.256391,4.256259,4.256244,4.256377,4.25631,4.249187,4.24932,4.249231
376,0.85,1,6,1,39.93089,37.00759,39.71579,40.71884,38.08204,37.85643,0.2886697,0.2886358,0.5773054
377,0.85,1,6,2,17.19526,21.63068,38.35247,31.965,4.328766,34.5539,1.88181,4.318398,2.463519
378,0.85,1,6,3,21.54381,38.39186,17.3118,4.232118,34.52748,32.05788,4.221221,2.423011,1.826401
379,0.85,1,6,4,39.93089,17.82424,22.51702,35.98739,33.25325,4.280307,2.134983,2.134654,4.269638
380,0.85,1,6,5,4.276982,4.277049,4.276915,4.276899,4.277033,4.276966,4.269807,4.269941,4.269853
381,0.85,1,7,1,51.87491,46.91102,51.01732,52.87372,48.92348,48.01321,0.6027931,0.6027048,1.205498
382,0.85,1,7,2,21.98378,28.03974,48.90555,40.67693,7.006485,44.24429,2.998026,6.996439,4.09298
383,0.85,1,7,3,27.85489,48.9879,22.22259,6.823011,44.18738,40.87137,6.812422,4.019776,2.892734
384,0.85,1,7,4,51.87491,23.12255,29.70791,46.94847,43.08419,6.91417,3.452225,3.451567,6.903792
385,0.85,1,7,5,6.911087,6.911216,6.91087,6.910875,6.911221,6.911004,6.90399,6.904336,6.904085
386,0.85,1,8,1,60.66785,53.92099,59.04037,61.71228,56.83409,55.09348,0.9130028,0.9128524,1.825855
387,0.85,1,8,2,25.63086,32.50032,56.34653,46.93063,9.15587,51.00804,3.909543,9.146021,5.429771
388,0.85,1,8,3,32.2161,56.46979,25.98731,8.899368,50.91851,47.22448,8.889003,5.329839,3.764857
389,0.85,1,8,4,60.66785,27.27285,34.90988,54.93864,50.4317,9.026368,4.508571,4.507609,9.016181
390,0.85,1,8,5,9.023486,9.023678,9.02309,9.023125,9.023712,9.023316,9.016378,9.016965,9.016524
391,0.85,1,9,1,64.21351,56.69706,62.19693,65.24081,60.0205,57.85798,1.073286,1.073102,2.146387
392,0.85,1,9,2,27.12961,34.29757,59.26826,49.40019,10.19722,53.67209,4.362075,10.18747,6.078952
393,0.85,1,9,3,33.9615,59.41224,27.54519,9.906647,53.56508,49.745,9.896395,5.967391,4.199139
394,0.85,1,9,4,64.21351,28.99844,37.04444,58.16762,53.4049,10.05027,5.020641,5.019529,10.04017
395,0.85,1,9,5,10.04749,10.04772,10.04699,10.04704,10.04777,10.04727,10.04036,10.04109,10.04054
396,0.85,1,10,1,72.4789,63.09841,69.3726,73.37133,67.47002,64.12154,1.56256,1.56227,3.12483
397,0.85,1,10,2,30.77553,38.55174,65.91193,55.06589,13.19537,59.76091,5.704667,13.18587,7.948822
398,0.85,1,10,3,38.05639,66.1174,31.36415,12.81251,59.59833,55.56412,12.80258,7.809881,5.490974
399,0.85,1,10,4,72.4789,33.21249,42.15516,65.72016,60.375,13.00075,6.496235,6.494689,12.99092
400,0.85,1,10,5,12.99832,12.99866,12.99744,12.99757,12.99879,12.99791,12.99109,12.9923,12.99136
401,0.85,1,11,1,79.8954,68.82917,75.59565,80.53666,74.22198,69.57251,2.216843,2.216406,4.433248
402,0.85,1,11,2,34.42498,42.5994,71.69734,60.10106,16.92199,65.12897,7.447746,16.91282,10.27221
403,0.85,1,11,3,41.89148,71.98085,35.22701,16.436,64.88792,60.79863,16.42649,10.11359,7.170392
404,0.85,1,11,4,79.8954,37.38916,47.018,72.54877,66.71256,16.67334,8.332963,8.330879,16.66384
405,0.85,1,11,5,16.67141,16.67191,16.66992,16.67018,16.67217,16.67069,16.66393,16.66592,16.66435
406,0.85,1,12,1,82.63115,70.96356,77.8434,83.14471,76.74159,71.56091,2.540656,2.540144,5.080799
407,0.85,1,12,2,35.9424,44.21199,73.79937,61.97215,18.67936,67.10745,8.294857,18.67034,11.368
408,0.85,1,12,3,43.40006,74.11974,36.84247,18.14864,66.82621,62.76565,18.13932,11.2061,7.985664
409,0.85,1,12,4,82.63115,39.09413,48.9268,75.08909,69.08597,18.40697,9.199986,9.197647,18.39763
410,0.85,1,12,5,18.40531,18.4059,18.40348,18.40382,18.40624,18.40441,18.39768,18.4001,18.39818
411,0.85,1,13,1,84.92037,72.76826,79.70712,85.31142,78.86717,73.22425,2.861146,2.860559,5.721702
412,0.85,1,13,2,37.32361,45.64379,75.55006,63.55654,20.37149,68.77323,9.124378,20.36262,12.42375
413,0.85,1,13,3,44.73016,75.90578,38.3159,19.79977,68.45152,64.44308,19.79063,12.26248,8.782771
414,0.85,1,13,4,84.92037,40.62444,50.59677,77.22833,71.09504,20.07717,10.03528,10.0327,20.06798
415,0.85,1,13,5,20.07578,20.07646,20.07358,20.074,20.07688,20.07468,20.06797,20.07085,20.06855
416,0.85,1,14,1,88.52588,75.66544,82.61741,88.6935,82.25664,75.8615,3.490702,3.489963,6.980663
417,0.85,1,14,2,39.79247,48.12362,78.30316,66.11526,23.57434,71.44013,10.72953,23.56574,14.42529
418,0.85,1,14,3,47.01477,78.7251,40.95255,22.92992,71.0374,67.17894,22.92113,14.27581,10.32056
419,0.85,1,14,4,88.52588,43.30416,53.41688,80.63316,74.3207,23.24063,11.61739,11.61433,23.23172
420,0.85,1,14,5,23.23981,23.24068,23.23683,23.23743,23.24128,23.23829,23.23161,23.23546,23.23236
421,0.9,1,1,1,14.91254,14.53767,14.97834,15.07895,14.64131,14.70833,0.03982386,0.03982197,0.07964581
422,0.9,1,1,2,6.384857,8.469817,14.75794,12.18452,1.550439,13.3953,0.7246202,1.539564,0.8156835
423,0.9,1,1,3,8.457919,14.76274,6.400767,1.535551,13.39129,12.19672,1.524389,0.809473,0.715659
424,0.9,1,1,4,14.91254,6.443732,8.558128,13.53672,12.30946,1.543009,0.7660129,0.7659653,1.531978
425,0.9,1,1,5,1.539486,1.539505,1.539486,1.539476,1.539494,1.539495,1.532129,1.532148,1.532141
426,0.9,1,2,1,23.31456,22.35944,23.39509,23.67736,22.65462,22.73748,0.06156411,0.06155974,0.1231238
427,0.9,1,2,2,10.4413,12.51045,22.88089,19.22323,1.58419,20.42116,0.7181526,1.573173,0.8570324
428,0.9,1,2,3,12.49156,22.88769,10.46619,1.561399,20.41428,19.24174,1.549955,0.8466472,0.7053792
429,0.9,1,2,4,23.31456,10.63073,12.74687,20.80937,19.58467,1.572802,0.7808159,0.7807425,1.561558
430,0.9,1,2,5,1.569159,1.569179,1.56916,1.569146,1.569165,1.569167,1.561658,1.561677,1.561671
431,0.9,1,3,1,27.10427,25.7934,27.16514,27.56731,26.21663,26.27955,0.07115501,0.07114922,0.1423042
432,0.9,1,3,2,12.2557,14.29452,26.48501,22.35307,1.593192,23.53278,0.7131896,1.58215,0.8718729
433,0.9,1,3,3,14.27252,26.49268,12.28455,1.567118,23.52462,22.37437,1.555594,0.8597002,0.6989197
434,0.9,1,3,4,27.10427,12.53357,14.62791,24.08418,22.87273,1.580157,0.7844728,0.7843882,1.568861
435,0.9,1,3,5,1.576485,1.576506,1.576487,1.576472,1.576491,1.576493,1.568949,1.568968,1.568962
436,0.9,1,4,1,32.32487,30.43834,32.3167,32.92434,31.08272,31.07423,0.167167,0.1671509,0.3343179
437,0.9,1,4,2,13.97296,17.64721,31.37926,26.13028,3.09178,28.26611,1.36858,3.081068,1.722922
438,0.9,1,4,3,17.59519,31.3986,14.04076,3.032871,28.24761,26.18164,3.021635,1.697727,1.334775
439,0.9,1,4,4,32.32487,14.36189,18.17282,29.12062,26.90766,3.062292,1.525743,1.525549,3.051292
440,0.9,1,4,5,3.058798,3.058845,3.058775,3.058757,3.058827,3.058804,3.051439,3.051509,3.051471
441,0.9,1,5,1,37.04048,34.54606,36.92137,37.75771,35.43851,35.31399,0.2830993,0.2830682,0.5661674
442,0.9,1,5,2,15.60291,20.62928,35.72727,29.51951,4.531282,32.45796,1.986094,4.520831,2.55882
443,0.9,1,5,3,20.5411,35.7613,15.71652,4.435479,32.42737,29.60753,4.424478,2.520482,1.929173
444,0.9,1,5,4,37.04048,16.10684,21.37096,33.65511,30.58394,4.483265,2.236412,2.23609,4.472502
445,0.9,1,5,5,4.479927,4.480005,4.479855,4.479841,4.47999,4.479918,4.472687,4.472837,4.472743
446,0.9,1,6,1,39.93089,37.01234,39.71898,40.71948,38.08401,37.86177,0.3035249,0.3034896,0.6070144
447,0.9,1,6,2,16.94061,21.90412,38.35741,31.81589,4.555492,34.71396,1.98333,4.545004,2.590446
448,0.9,1,6,3,21.80884,38.3932,17.06307,4.45382,34.68033,31.90997,4.442756,2.548587,1.924416
449,0.9,1,6,4,39.93089,17.56533,22.7845,36.14173,33.10031,4.504511,2.24702,2.246676,4.493697
450,0.9,1,6,5,4.501144,4.501223,4.501072,4.501056,4.501207,4.501135,4.493869,4.49402,4.493926
451,0.9,1,7,1,51.87491,46.92298,51.02663,52.87617,48.92789,48.0276,0.6334142,0.6333226,1.266736
452,0.9,1,7,2,21.61694,28.47028,48.9176,40.45523,7.365819,44.496,3.159334,7.355676,4.297243
453,0.9,1,7,3,28.26877,48.99314,21.86822,7.17301,44.42477,40.65283,7.162261,4.222281,3.047262
454,0.9,1,7,4,51.87491,22.74025,30.12703,47.18815,42.85089,7.268792,3.629485,3.628798,7.258283
455,0.9,1,7,5,7.265671,7.265829,7.26544,7.265443,7.265832,7.265601,7.258473,7.258862,7.258594
456,0.9,1,8,1,60.66785,53.94078,59.05746,61.71742,56.84069,55.1186,0.958918,0.9587625,1.91768
457,0.9,1,8,2,25.19761,33.05148,56.36675,46.66133,9.616436,51.32997,4.118904,9.606508,5.693525
458,0.9,1,8,3,32.74293,56.48018,25.57263,9.347108,51.21932,46.96034,9.33659,5.59193,3.964811
459,0.9,1,8,4,60.66785,26.81099,35.44409,55.24162,50.14156,9.480426,4.735559,4.734559,9.470118
460,0.9,1,8,5,9.477505,9.477743,9.477085,9.477117,9.477776,9.477355,9.470293,9.470951,9.470483
461,0.9,1,9,1,64.21351,56.72091,62.21841,65.24755,60.02811,57.88895,1.126997,1.126807,2.253803
462,0.9,1,9,2,26.67137,34.90512,59.2929,49.11085,10.70528,54.02673,4.595052,10.69545,6.370375
463,0.9,1,9,3,34.541,59.4256,27.1085,10.4003,53.89524,49.4619,10.38989,6.257407,4.421462
464,0.9,1,9,4,64.21351,28.50434,37.63212,58.49957,53.08967,10.55099,5.270969,5.269814,10.54078
465,0.9,1,9,5,10.54818,10.54846,10.54765,10.5477,10.54851,10.54798,10.54094,10.54176,10.54117
466,0.9,1,10,1,72.4789,63.13446,69.40842,73.38358,67.48022,64.17102,1.639634,1.639336,3.278969
467,0.9,1,10,2,30.26836,39.3147,65.9504,54.72835,13.83449,60.20527,6.006693,13.82494,8.31549
468,0.9,1,10,3,38.78095,66.14062,30.8869,13.43306,60.00856,55.23635,13.42299,8.176699,5.778775
469,0.9,1,10,4,72.4789,32.6467,42.88904,66.12994,59.99579,13.63034,6.811008,6.809408,13.62042
470,0.9,1,10,5,13.62787,13.6283,13.62694,13.62707,13.62842,13.62749,13.62052,13.62187,13.62088
471,0.9,1,11,1,79.8954,68.88067,75.6518,80.55713,74.23477,69.64714,2.32415,2.323704,4.647853
472,0.9,1,11,2,33.89752,43.54187,71.75446,59.72029,17.71218,65.67634,7.837082,17.70298,10.72318
473,0.9,1,11,3,42.78406,72.01832,34.73863,17.20322,65.38972,60.43258,17.19358,10.5684,7.54089
474,0.9,1,11,4,79.8954,36.77303,47.91893,73.04503,66.26909,17.45162,8.722092,8.719946,17.44204
475,0.9,1,11,5,17.44965,17.45028,17.44807,17.44832,17.45054,17.44896,17.44203,17.44424,17.44258
476,0.9,1,12,1,82.63115,71.02232,77.9098,83.16945,76.75537,71.6479,2.662503,2.661981,5.324482
